T_max (°C),T_min (°C),ET_0 (mm/day)
32.69022655,11.55344827,6.332118192
34.75334137,28.6001344,4.234195583
38.04448519,24.14275036,6.289350067
44.01062105,16.59424351,8.689427578
37.01302133,17.81500695,6.834713544
39.87187832,24.81618729,6.71256804
35.12532119,22.02942202,5.790190976
37.68208063,23.43285843,6.297645951
26.41864432,17.78329233,4.045223792
30.08783162,19.75626964,4.737554054
32.23706186,29.79734968,2.630639337
34.4498671,14.27845741,6.533271346
25.91297491,18.35712373,3.787171897
27.80048195,15.83646375,4.727759311
30.53628616,25.30223021,3.608589245
44.43065382,25.28025251,7.94971189
31.62694014,15.84890922,5.692332905
34.64082116,11.62780633,6.774751467
28.92195425,10.22865353,5.57502506
37.21560142,18.54901066,6.809255294
30.61366431,18.20675189,5.129422195
29.13985157,29.76779757,
35.33145257,19.39604151,6.220004468
25.11011598,15.12836739,4.133158426
25.15328065,27.82458882,
29.38137618,19.82135899,4.52301779
25.73442725,21.9835127,2.783531932
27.16051508,11.91337421,5.029815761
31.77721299,17.65832815,5.51175338
41.05171359,28.88447349,6.350187343
36.44097287,21.79010768,6.195372919
35.25335452,16.8900371,6.486032008
30.86977646,22.51334361,4.437181493
43.63507439,28.20822179,7.279592814
32.94030082,15.47981201,6.056204879
26.74185534,20.10233437,3.664523632
37.34133032,29.17381308,5.034128314
27.27676787,13.44792287,4.896064237
31.90446286,24.39327851,4.344583489
35.14823877,22.28962016,5.755008435
42.48445049,23.59350262,7.623295754
34.87093161,17.02439261,6.376038736
39.04517532,16.27758747,7.483766587
44.85633678,23.68419341,8.265921887
27.6297824,14.3108657,4.881496444
30.49463051,18.3930949,5.069941628
32.89152151,13.76349292,6.205640152
33.43656357,10.16609682,6.590698067
33.22042151,29.4011472,3.311207453
43.15222005,18.63405957,8.318227925
39.28065289,29.38699229,5.657403682
37.15810428,12.8064704,7.283617793
31.18745436,21.74733559,4.692365033
41.47580768,14.01948066,8.233912239
44.10121023,25.80148254,7.785292919
41.42396565,25.67405978,7.030564133
25.0313021,12.25214298,4.49437319
37.7280274,28.24128906,5.396474018
26.02270763,13.89259294,4.536871808
30.15214441,22.25954683,4.265200444
26.19049401,29.7126724,
37.07590906,27.6479307,5.313767323
38.73179827,29.13127857,5.529958352
27.28975276,16.85197542,4.444048163
32.67677766,12.11151284,6.288528678
34.12473018,13.76693747,6.498267411
32.38106044,20.0098979,5.338661727
27.42050001,25.86459357,1.91253668
33.3789558,13.00307288,6.383604594
40.02356096,23.19463065,6.992850722
26.42015329,16.47155208,4.27064897
26.60360028,16.82404145,4.263121925
32.09542584,23.2383546,4.668307066
43.83451423,19.33998839,8.432735322
38.37145293,26.24066586,6.020794911
38.57339913,13.11837019,7.597123621
32.23839982,25.7989654,4.098851146
36.87321582,11.28470496,7.308655534
25.20262368,13.8810776,4.334787395
37.72192093,23.12299429,6.35665876
43.26573895,27.09851313,7.349642738
37.25146937,15.05359255,7.144283864
42.47397187,16.54383212,8.311212612
39.47946111,20.74241497,7.154912585
27.41116833,14.23145613,4.837256135
43.04906615,26.22312523,7.420601711
26.32887689,25.4727329,1.395024826
35.67934945,12.90583424,6.930104748
27.84274248,19.27659464,4.176273453
25.23413221,25.49655533,
33.4406852,16.74659062,6.046351783
30.90081415,22.66213645,4.414711095
34.72000988,11.00426243,6.831682802
36.54399773,22.17377521,6.167574208
25.87478145,13.0530596,4.603422282
27.4600659,26.6116665,1.424770243
36.17284793,17.10898927,6.694336317
31.86334706,15.63107725,5.774981658
39.58346975,26.81777953,6.286613213
38.04583297,11.00288046,7.593404125
41.91208726,17.93217599,8.062369819
38.84985653,17.40007081,7.338028523
33.59862155,15.69600748,6.196230127
38.45933245,28.23508664,5.642306588
30.50762349,25.01856787,3.682825437
31.12626998,11.27846328,5.994684294
40.7797032,24.29374899,7.051168699
33.92839033,20.54598266,5.684044572
40.96760681,28.01735789,6.492282539
41.44844747,16.25891235,8.078208845
42.15124675,21.48323999,7.782175573
43.33270472,20.01510549,8.242087173
33.61970441,19.79121812,5.709784579
31.37733637,19.12210799,5.199363158
36.64397493,14.11258951,7.070960384
32.42344847,25.11419845,4.343609453
37.02148334,19.02672065,6.706348526
39.11171725,29.1703255,5.650061493
38.76810037,15.21616854,7.499531282
32.49105774,23.65487679,4.704443192
28.33720403,28.81434159,
33.61058677,23.26916646,5.130100303
27.85188288,27.42545815,1.023683969
42.8019407,26.5496192,7.298535081
31.91754921,17.20235431,5.606057673
28.08919494,22.0024788,3.646861327
25.5089552,13.1252268,4.506285838
37.91644773,20.71051765,6.742227162
37.73804635,14.60843944,7.296115758
31.81208333,24.8747363,4.193006051
26.43423778,20.56116844,3.452848768
33.1925779,18.22454725,5.807325412
31.2243499,15.37594192,5.644887357
38.54241279,29.97396964,5.257256049
37.11558499,11.43421042,7.356162196
32.29187456,10.87121361,6.288227837
29.35785109,14.34514801,5.300394063
44.76071932,29.42144917,7.416914157
34.08003242,29.58476337,3.630464533
38.76548472,23.0985547,6.654653666
27.81105935,27.60213334,0.717612015
34.71179399,14.27923462,6.595911048
25.5507344,29.44084188,
35.10910236,12.855697,6.800028198
44.28034814,12.02250376,9.004005656
32.68413426,12.24423078,6.280256786
25.77992025,21.46255847,2.969281729
25.61911582,25.61948801,
32.7597352,17.33334356,5.805866189
28.20049873,29.55791976,
25.46704193,18.68840276,3.581959726
40.12427228,13.00897102,7.970446888
34.17046018,19.31933496,5.922386407
30.78489544,23.58074331,4.16540472
43.00166366,26.64451561,7.342589187
27.3227792,19.1753658,4.042335172
44.11837658,21.87213652,8.265527267
31.27933435,15.34689424,5.661618711
42.76807345,22.91833053,7.784266484
37.05885753,29.71943888,4.784403821
41.53414719,10.98107145,8.401706207
44.68026326,27.73061341,7.670734584
30.76810876,21.24565006,4.663757508
44.22270971,15.04197319,8.83978665
32.7896379,29.0977942,3.23116684
32.71023809,19.66708606,5.48089051
31.80774209,16.63380503,5.647188405
35.82815215,13.62995257,6.912954154
28.08290086,14.88904421,4.923143383
36.07422971,26.65698083,5.205260982
35.83409625,22.28820019,5.950259279
40.23803625,28.26491239,6.213779927
41.67299924,14.63936904,8.243568296
33.80882701,12.42277148,6.527929856
31.04666499,10.12175062,6.057640858
30.18669795,20.15724075,4.69508076
28.89247673,29.96613861,
26.15295164,23.89930538,2.218047212
31.84895958,16.16789184,5.711770184
30.40495384,27.53717166,2.73255816
44.32834772,25.63444532,7.873175953
36.15417653,10.30830332,7.196632751
31.94554078,26.33720961,3.835232783
36.60935202,16.01053514,6.9067977
27.78393403,12.99346929,5.066929932
33.88087498,14.52661679,6.37522303
37.52468643,19.37159609,6.798117432
34.77795664,18.49735854,6.185936121
33.03557601,15.77774599,6.049133718
44.87696778,13.44436644,9.083297006
42.60629524,25.24461579,7.435655936
37.46811916,29.80219567,4.91316567
36.38754722,25.55583161,5.537777713
37.4132096,15.91873935,7.112303526
29.02624216,14.89617923,5.156449192
32.90275487,14.35331752,6.155719366
25.78919066,12.73390149,4.619935108
34.51092075,21.02661099,5.772988895
35.86049168,22.10800744,5.985622738
29.55499472,24.11005321,3.593082188
44.28057694,23.60426742,8.117127407
43.18909222,15.84666623,8.536166728
39.44286471,16.60622011,7.554981036
35.66773258,23.63029071,5.679542674
42.39938319,16.98895282,8.259721225
27.61304688,14.25246379,4.884388428
40.81019589,17.48672307,7.822346499
27.49641628,15.44168315,4.703793926
40.88421325,11.76625442,8.214602987
30.51535137,26.60277805,3.163625046
42.54181162,27.06222778,7.140048388
43.88084188,14.395006,8.79325553
27.97591939,11.29544399,5.27483711
34.2535121,24.77654875,5.025193848
44.61974756,14.23057252,8.981564412
34.66814872,17.86870979,6.231520884
42.27095045,11.28270504,8.561044364
36.77463044,14.5253917,7.070767623
32.50659816,25.85804557,4.179430667
30.71567111,26.08792894,3.428961181
29.06446182,14.1416965,5.251385624
40.23596383,16.7182769,7.742526922
32.73081014,12.68476838,6.257083524
35.22550924,11.48345261,6.918236301
34.8465096,29.84343429,3.869590498
36.54558058,23.11187902,6.022626665
42.31154291,20.84193018,7.89320865
44.61478687,25.30997001,7.997906131
33.15168417,26.80154319,4.153614081
41.55037844,26.13429536,6.995391142
40.29055589,10.33078899,8.14091288
36.47057903,13.73615796,7.057525179
44.12094287,23.09810604,8.13220544
29.00949031,17.51518696,4.802906174
27.18528421,29.64965302,
42.07923934,23.30809585,7.547469671
33.78299633,29.13097817,3.665284083
41.93937708,14.02892963,8.344833622
42.8618041,27.27914056,7.20034212
26.24915187,16.42704612,4.231760938
42.66929526,29.79129616,6.689299402
33.96638111,13.15377344,6.509740632
35.20864978,20.32679638,6.064638722
37.53185022,25.85689068,5.834485862
43.52765213,18.65284961,8.412424542
25.38232189,19.3616812,3.400665538
34.53686937,29.72711591,3.777977791
38.75444085,18.50616301,7.207997853
39.45413915,22.08144201,6.983949119
38.85064863,11.09079321,7.774532181
27.68870259,26.8442016,1.428803628
30.98791177,22.96336098,4.375938675
32.17431051,18.08040206,5.559925356
41.08874415,10.3233908,8.325299727
30.57519745,21.83337641,4.488642721
29.21409928,10.25315657,5.63857813
44.14896038,10.02407228,9.046292248
25.1772657,22.32197124,2.42220885
44.95641711,13.78034135,9.086168214
38.53642598,13.83775099,7.541906423
41.56938599,23.06543132,7.437722665
30.89238793,11.07394376,5.956582088
25.28630555,16.26811123,3.996774877
39.75739037,12.98863804,7.884791158
41.68289194,21.6035274,7.643648952
39.80952264,23.23530309,6.927554529
27.85700575,24.42271707,2.809287434
40.06855845,15.10462434,7.823537644
40.37845564,11.78499503,8.095359692
38.17081031,11.57367314,7.592451042
40.32231866,18.52303097,7.606604386
41.91842879,28.91688818,6.620217619
37.27208228,14.35458068,7.203142269
26.77209428,15.13483203,4.560946989
34.75255619,12.01777604,6.774937553
26.55298669,22.11140548,3.063387922
33.15086062,23.59745748,4.923763018
33.14212978,22.85862416,5.067091451
26.32019688,27.22260486,
31.97641068,19.7285167,5.270581873
27.21996198,12.68914082,4.965162746
41.1647042,15.78810261,8.042580639
43.95376052,23.24859947,8.069218779
26.44632951,22.26243947,2.974760307
44.10230415,20.62006259,8.386034489
35.45153199,23.65928837,5.610310776
30.99131356,22.74781701,4.424727723
26.53724151,27.62649779,
35.01248536,21.72032755,5.806880788
40.89031089,25.57202717,6.890641682
39.14172955,14.97414312,7.608079209
26.00452023,23.56365169,2.295295576
26.45803671,28.04388237,
33.05746565,17.71464656,5.835999176
30.90580988,25.58208375,3.665215308
29.64768646,24.49578602,3.513789171
30.62008998,11.19052394,5.886012248
41.06965487,21.63016619,7.4762574
43.58456107,12.60378698,8.812980022
33.10205389,29.34638344,3.277732551
43.12222004,26.22815005,7.441152727
31.42991402,12.19447602,5.993755783
34.52873973,12.43503995,6.694418979
29.52057996,21.8894771,4.146218705
37.80952084,16.89778348,7.123723199
44.5796223,10.69811718,9.124896824
37.06986192,20.83283016,6.499299261
32.15628168,17.75690199,5.597499543
37.95634892,12.02152985,7.517825278
27.45841357,26.03840785,1.831455444
42.77318161,28.30153531,7.000185814
35.06167902,25.13187868,5.207096908
33.98699484,26.4484462,4.548461314
36.71729577,14.32981135,7.072058024
37.49567726,15.27145902,7.186097857
26.43551612,14.17055081,4.603750823
38.65234442,25.30126863,6.274863119
29.83863361,28.95834158,1.527779091
39.27905265,24.33674413,6.615745247
41.45069589,27.6293353,6.713180765
41.07917015,22.7739819,7.339977884
36.05001935,17.75319801,6.59675069
35.40339785,18.5152323,6.345907918
27.85751923,11.50642864,5.228955088
40.50692301,10.6291439,8.178298925
30.42818761,23.90951208,3.961052121
34.93390846,18.76857784,6.193625549
30.68548186,21.04430136,4.677530072
27.67656726,21.15322495,3.719802689
37.59115394,15.54751627,7.186933852
26.0866407,19.51785022,3.590143867
39.97290468,19.41520443,7.429260839
31.35173591,17.76854442,5.38613699
25.00269386,26.41350767,
35.22258278,19.02328007,6.237855984
25.93703817,22.07289049,2.835135436
30.52339116,27.91040241,2.622055176
39.13952975,27.32467246,6.051691557
26.25379243,27.80844408,
41.78676985,15.40009993,8.221819068
25.07639845,10.69964977,4.668441696
29.93647738,15.221336,5.343869826
39.81808112,15.57414691,7.728495299
31.32540299,28.18720653,2.906479477
27.03784776,22.98485466,2.973486443
32.20467838,11.63407919,6.215055534
30.40786573,12.70757192,5.712671503
41.85423804,13.11352251,8.375514921
31.26695835,22.60843496,4.541660147
40.77864944,24.70828051,6.990319561
42.8374429,27.19287821,7.20708163
33.67634839,28.81273102,3.731551662
43.19886288,14.03409115,8.648097166
32.54636108,16.19544969,5.883056275
44.28156833,14.80645761,8.867718217
26.78579049,17.17523135,4.254649412
38.74038533,28.29330215,5.722378212
34.87628081,21.50225134,5.802387273
32.75297611,24.76383795,4.540118347
37.65423757,19.80238472,6.782316202
39.07714183,10.57715827,7.851049175
25.08726539,11.28390972,4.6125388
28.33906177,20.75846063,4.022644275
39.26092101,24.3757807,6.604468714
38.32770827,14.30661055,7.459729191
44.3209501,24.43819148,8.027086031
40.22075581,26.21331547,6.587395001
44.01545415,18.23794957,8.570091772
39.05081003,24.92838466,6.455239403
30.96104417,18.08059901,5.2400885
27.10729845,23.56701259,2.800204597
40.63647727,25.27994099,6.862336668
37.88298443,29.83853237,5.055080857
25.96372025,16.90793324,4.073474508
32.20100932,18.22081561,5.548228586
44.13599631,13.31240119,8.911270835
35.00802291,14.08146117,6.682939449
33.65458272,23.86790005,5.025293123
34.1539921,28.3409118,4.079798431
29.17765448,17.89209903,4.790680541
32.37414342,13.59688894,6.097349707
32.39626512,15.70198999,5.89914793
26.0471004,19.1010341,3.671056423
40.35135257,15.81300659,7.841258625
33.33008864,14.67158166,6.22934664
41.44359774,24.71968978,7.17875468
42.00696002,10.15689842,8.543974549
29.23988109,20.78461055,4.294878276
38.14706964,25.87533614,6.020035918
34.44563608,15.32456573,6.439490506
42.60313476,22.06583021,7.838398753
29.31481358,23.37800211,3.711001203
38.55626401,23.10049393,6.59559852
37.15504245,18.91699268,6.753286436
30.90602955,16.93155976,5.380448972
27.73201807,26.71848146,1.563849467
38.03279521,25.16891914,6.112790383
39.77194916,16.42510347,7.651242085
31.31254688,12.06038389,5.977328436
37.89665208,11.43615091,7.536393899
32.90261815,11.88551956,6.35722303
39.26413767,21.65738722,6.986390847
28.9843055,11.03324352,5.526583921
42.80430005,16.7385375,8.37915871
30.74819193,25.06399404,3.759480084
32.35571976,15.88696333,5.869277865
26.16183904,25.26616154,1.42077052
27.23024425,24.90934076,2.305755299
35.31723805,14.91654265,6.687592891
30.35185353,24.5764436,3.75288156
41.70960451,24.95553277,7.220659913
25.29386777,17.94907851,3.685883583
32.58188097,14.20840967,6.092011885
31.74691094,20.42541614,5.094465176
25.38655262,28.42795176,
27.48736798,22.79233465,3.209955201
33.2728535,13.45844995,6.321855901
34.85729169,23.65513849,5.433589702
33.08579495,18.54406055,5.738023948
35.61875357,21.83057595,5.960130682
36.9026335,24.6812807,5.860614116
25.19847642,20.29894703,3.096516079
34.28190319,26.27967949,4.692411018
44.26998482,24.44311159,8.012260324
35.3806456,22.3014668,5.819393306
38.55084535,13.01585632,7.598144526
31.23727716,26.71898222,3.430435335
40.47982756,28.71811171,6.199792921
40.45842964,12.73930248,8.064561328
35.42592095,19.76482259,6.19786027
44.52027647,15.17777484,8.904749118
27.5110043,25.09046615,2.367123356
25.3389533,24.43259272,1.402015288
40.40316424,12.81770241,8.047189627
41.14311075,27.54054543,6.634615493
27.40414458,13.61946128,4.907384441
30.31165666,25.94518051,3.311053004
25.35104727,19.13960719,3.44323839
30.86617222,16.56544587,5.416411467
40.46283748,13.16478525,8.041818219
35.35921055,13.35228512,6.822689061
31.96191186,23.23781109,4.626301786
32.4347859,21.00860776,5.192079078
25.02707251,12.44170843,4.471506363
30.99601055,12.25395721,5.888425765
37.92917483,11.4462115,7.543372198
44.48388888,24.87534695,8.017378924
41.94121654,24.2376417,7.387154115
25.47189929,11.16861982,4.712895062
42.97121209,21.20540151,8.029810239
40.66396827,11.6935231,8.166566787
40.60752247,28.07491541,6.368262936
34.15991518,28.14234838,4.14278402
32.96010586,23.9646598,4.786945082
31.05831458,28.52377843,2.613927842
26.31389718,26.22906061,0.442861852
29.56470727,26.57077152,2.738089687
